,School Code,Enrollment Percent_Low-Income,Enrollment Percent_SoC,SBA ELA 3Y Average Percent_Low-Income,SBA ELA 3Y Average Percent_SoC,SBA Math 3Y Average Percent_Low-Income,SBA Math 3Y Average Percent_SoC,Component 1,Component 2,Component 3,Segment KMeans PCA,Segment,SchoolCode,School Name,LEANameForCharterComparison,Lat,Lon
276,2419,0.17208413001912046,0.0,0.6730769167285,0.0,0.39506174016881895,0.0,-0.39157511430961395,-0.600856630395119,-0.10314687152364758,3,fourth,2419,Vashon Island High School,Vashon Island School District,47.4220771173199,-122.457766975243
277,2422,0.826625386996904,0.0,0.376777237561222,0.0,0.37914689668241797,0.0,-0.6681789085127818,-0.2111876988422335,-0.31511938027433,3,fourth,2422,Oroville Elementary,Oroville School District,48.9326063761533,-119.439765793881
278,2423,0.65,0.575,0.48979591836734704,0.43037972437267696,0.209459458414528,0.189873413137281,-0.1349729885954151,0.20995585550429424,-0.06476884605824149,1,second,2423,Cusick Jr Sr High School,Cusick School District,48.3374384406308,-117.298740136144
279,2425,0.8420221169036335,0.8262243285939969,0.506258692495827,0.49297971935588303,0.16088766472905403,0.172549023347742,-0.13239228610243575,0.523884407396383,-0.10846025881130074,1,second,2425,Clover Park High School,Clover Park School District,47.1573311111111,-122.520338330727
280,2426,0.2420185375901133,0.2806385169927909,0.664495097492849,0.7690288513664191,0.334894634484271,0.43670886075949394,0.3787524864642396,-0.2461640141304977,-0.05724338518992544,2,third,2426,Lake Stevens Sr High School,Lake Stevens School District,48.0243903706991,-122.079075258133
281,2428,0.22229102167182663,0.2043343653250774,0.6127659375530511,0.6194690225155921,0.322784802333378,0.24840764934777104,0.14932276274562162,-0.3324922937907304,-0.02438644600241413,0,first,2428,Snohomish High School,Snohomish School District,47.917721904786,-122.097655524529
282,2431,0.6145251396648045,0.5865921787709497,0.30375426761130603,0.31838563077830395,0.23208191079623103,0.26905828675896,-0.1799521670084783,0.22350780437313028,0.05843689910609648,1,second,2431,Birchwood Elementary School,Bellingham School District,48.7738280127798,-122.506451940351
283,2433,0.8813008130081301,0.8585365853658536,0.368421052631579,0.397877992136786,0.37046305515015004,0.3928571428571429,-0.053438364327374095,0.5817026431752941,-0.14615160839295907,1,second,2433,Ridgeview Elementary,Yakima School District,46.5708769490593,-120.514722638985
284,2434,0.3194444444444444,0.0,0.486033509195136,0.0,0.4325842682181429,0.0,-0.4698718135857343,-0.4983238349163126,-0.10071204050241322,3,fourth,2434,Asotin Jr Sr High,Asotin-Anatone School District,46.2654,-117.05952
285,2435,0.1808622502628812,0.35331230283911674,0.440619622902018,0.602436306468672,0.378006885961159,0.542635642016845,0.32942711337484576,-0.19375724088870946,0.10833796678963177,2,third,2435,Madison Middle School,Seattle Public Schools,47.5728627050114,-122.389653264168
286,2437,0.2991202346041056,0.4252199413489736,0.458333343267441,0.736111084620158,0.458715594885436,0.7090908845002991,0.5101235635176138,-0.06179315873923044,0.0016380107028269144,2,third,2437,Laurelhurst Elementary School,Seattle Public Schools,47.661834109129,-122.27816638966
287,2439,0.7195121951219512,0.9146341463414634,0.38106236908672103,0.432122398132044,0.391705064142286,0.45229006316527004,0.07333696437002898,0.5454154996320707,-0.054412264404904376,1,second,2439,Bryn Mawr Elementary School,Renton School District,47.4974371206175,-122.229837317785
288,2441,0.31806615776081426,0.0,0.5729166865348821,0.0,0.3333333432674411,0.0,-0.47244287588648165,-0.5044198338746532,-0.10181500119738367,3,fourth,2441,Adna Middle/High School,Adna School District,46.6284,-123.06059
289,2443,0.44274809160305345,0.0,0.45454547819027297,0.0,0.302631565078144,0.0,-0.5436161793802128,-0.4188417014375679,-0.09232091151824821,3,fourth,2443,Odessa High School,Odessa School District,47.33754,-118.68878
290,2447,0.45857418111753373,0.2254335260115607,0.371601199893981,0.424354217519325,0.31212120056152304,0.303703710767958,-0.06886417048883452,-0.16461452610706656,-0.012328230225923742,0,first,2447,Cheney Middle School,Cheney School District,47.5071628674084,-117.580057777778
291,2448,0.6940298507462687,0.5323383084577115,0.5046728971962621,0.511999999633789,0.4143302061847439,0.47808766393434005,0.11569958128277108,0.20211322046996197,-0.21239718745524513,0,first,2448,Garfield Elementary School,Olympia School District,47.0484553947416,-122.919151101465
292,2449,0.7245179063360881,0.465564738292011,0.3665158497569871,0.28909952465258004,0.325791866450655,0.22274881163144897,-0.2500082313185546,0.1598035126809924,-0.11809677039581712,1,second,2449,McDermoth Elementary,Aberdeen School District,46.9768443536475,-123.822909839111
293,2450,0.12158808933002481,0.337468982630273,0.346666679382324,0.668508280306406,0.36842103083708294,0.6120218370781569,0.40932637295589547,-0.21467738183988913,0.1989062350133353,2,third,2450,Daniel Bagley Elementary School,Seattle Public Schools,47.685644,-122.341993703263
294,2453,0.40877914951989025,0.2345679012345679,0.304191596511874,0.33333334108678303,0.276646696475944,0.297570841010991,-0.13512881689062003,-0.1772682636174057,0.07795246064026451,0,first,2453,Morgan Middle School,Ellensburg School District,46.9923494425439,-120.542114807476
295,2458,0.5347043701799485,0.3856041131105398,0.47583645890349896,0.47651004211348896,0.36842107753957504,0.35570467607883,0.03111729200880554,-0.004999208739737824,-0.11050211148687426,0,first,2458,Central Elementary,Ferndale School District,48.85855,-122.6109
296,2459,0.5248380129589633,0.0,0.633928575990152,0.0,0.4,0.0,-0.5131286396900447,-0.40986085600137445,-0.294576291404874,3,fourth,2459,Nooksack Valley High School,Nooksack Valley School District,48.9639871325916,-122.307051875
297,2462,0.07589285714285714,0.23660714285714285,0.3529411764705879,0.66666664796717,0.294117647058824,0.6078431185554061,0.3894784690368151,-0.3179364240591688,0.23595132728629317,2,third,2462,Loyal Heights Elementary School,Seattle Public Schools,47.677380672663,-122.322992564199
298,2466,0.3076923076923077,0.0,0.693693676510373,0.0,0.563636326750449,0.0,-0.3960517521332958,-0.5454920853404637,-0.2797395071121653,3,fourth,2466,Carbonado Historical School 19,Carbonado School District,47.0802653703353,-122.054138234109
299,2467,0.0,0.18911917098445596,0.0,0.523809535162789,0.0,0.409090909090909,0.0603165614110744,-0.3435650506337483,0.6243598652825318,4,fifth,2467,Anacortes High School,Anacortes School District,48.5063069338011,-122.622107521789
300,2468,0.4472573839662447,0.0,0.7500000210369341,0.0,0.46666666666666706,0.0,-0.45018348653059964,-0.4730716091399166,-0.3487412324969368,3,fourth,2468,Rainier Senior High School,Rainier School District,46.88825,-122.67714
301,2469,0.8863636363636364,0.9261363636363636,0.307142874492501,0.29989764741326,0.321756884760735,0.315573752807437,-0.1766104972372582,0.6419030048660714,-0.07212761941175015,1,second,2469,Outlook Elementary School,Sunnyside School District,46.3170638672855,-120.012778336256
302,2471,0.39537444933920707,0.0,0.631111094156901,0.0,0.24,0.0,-0.5052049200464455,-0.46530352451756724,-0.13631502703129697,3,fourth,2471,Sequim Senior High,Sequim School District,48.0843812466084,-123.102465268941
303,2472,0.7333333333333333,0.0,0.40000002145767294,0.0,0.362500020563603,0.0,-0.636613164360504,-0.2624466198807844,-0.26446328350330345,3,fourth,2472,Wilson Creek Elementary,Wilson Creek School District,47.42214,-119.12412
304,2473,0.6575342465753424,0.0,0.565217391304348,0.0,0.323529427851773,0.0,-0.5863322371462062,-0.32397524414226003,-0.2964009895409727,3,fourth,2473,Wilson Creek High,Wilson Creek School District,47.42214,-119.12412
305,2474,0.5188679245283019,0.22641509433962265,0.33333334429510697,0.44680850157213203,0.22988505199037698,0.31249998323619393,-0.09352039477968585,-0.11800255001187154,0.014256552850265987,0,first,2474,Quilcene High And Elementary,Quilcene School District,47.69699,-122.80292
306,2475,0.6608333333333334,0.9066666666666666,0.55155482686307,0.6058091286307049,0.236628849601341,0.298004966678573,0.11343990335431729,0.4978735904111826,-0.04662679831200779,1,second,2475,Renton Senior High School,Renton School District,47.4814122284732,-122.211313672679
307,2476,0.335,0.33375,0.363259665626392,0.506072874493927,0.36199723373597703,0.504043126767781,0.1712615945258197,-0.12517130918298808,0.06582069590905353,0,first,2476,Poulsbo Middle School,North Kitsap School District,47.7334738899327,-122.622455193824
308,2478,0.358974358974359,0.0,0.547263700570633,0.0,0.356435630102039,0.0,-0.4861387879578776,-0.4808437718881645,-0.12276256145165637,3,fourth,2478,Reardan Middle-Senior High School,Reardan-Edwall School District,47.71097,-117.77638
309,2479,0.8029197080291971,0.44790975447909753,0.506993006993007,0.45303869411908293,0.206736348647274,0.22419929434343397,-0.16741094233134568,0.18625494680172772,-0.1951919912186524,1,second,2479,Rogers High School,Spokane School District,47.7004261411163,-117.386403888172
310,2480,0.796875,0.171875,0.363636360258532,0.0,0.292207799446002,0.0,-0.6509943094056105,-0.07577063562994452,-0.2068764732867495,3,fourth,2480,Loon Lake Elementary School,Loon Lake School District,48.0629498400072,-117.630710220994
311,2481,0.5228215767634855,0.35408022130013833,0.482062746670206,0.476449261540952,0.393939393939394,0.382246390632961,0.05228736353266273,-0.03874590859178811,-0.12692981749281665,0,first,2481,Yelm Middle School,Yelm School District,46.90957,-122.57158
312,2484,0.5337423312883436,0.0,0.47651004211348896,0.0,0.382550325776418,0.0,-0.5519155444394215,-0.38036676872375824,-0.1992155774469875,3,fourth,2484,Green Mountain School,Green Mountain School District,45.9482381346239,-122.539917925133
313,2485,0.20869565217391303,0.22826086956521738,0.28571426486135,0.311475407913852,0.262626272259337,0.258064531758971,-0.11581182354730259,-0.28770891297887285,0.21478130408217316,0,first,2485,Carnation Elementary School,Riverview School District,47.6514038071219,-121.911742900278
314,2487,0.17,0.0,0.522727250560257,0.0,0.590909099775897,0.0,-0.3806220925589639,-0.594500052061712,-0.110426961054771,3,fourth,2487,Boston Harbor Elementary,Olympia School District,47.1360721424352,-122.88593843597
315,2488,0.44550408719346046,0.3971389645776567,0.552188565032651,0.571428607921212,0.16953316317722197,0.18181818181818202,-0.006954484304497758,-0.041741129629489206,-0.002017315877452079,0,first,2488,Ferndale High School,Ferndale School District,48.85855,-122.6109
316,2489,0.6321428571428571,0.4142857142857143,0.453201978080335,0.0,0.443349770357095,0.0,-0.5073440449384427,0.013599611812928578,-0.1786132190648825,3,fourth,2489,Sumas Elementary,Nooksack Valley School District,48.9939637049334,-122.260401076844
317,2495,0.5512048192771084,0.463855421686747,0.398176312621707,0.40454543184643,0.30091186108138396,0.33181817898080396,-0.05236382133732086,0.07881780008411107,-0.0224884876452078,0,first,2495,Waller Road Elementary,Puyallup School District,47.1994819620632,-122.389249268419
318,2496,0.593103448275862,0.6027586206896551,0.446475204716281,0.484237055765773,0.338157891487481,0.371631216495595,0.05030258639022223,0.21385488852941745,-0.06328899246518296,0,first,2496,Firgrove Elementary,Puyallup School District,47.1301316913573,-122.293181566117
319,2497,0.5764331210191083,0.45222929936305734,0.532258051416753,0.51048951020969,0.441935485299991,0.44827586070819403,0.13319029884876377,0.06583008040608383,-0.19000084970754685,0,first,2497,Spinning Elementary,Puyallup School District,47.1891200028953,-122.277311472798
320,2498,0.25055432372505543,0.29046563192904656,0.5469613374944311,0.703296709515567,0.444444433848063,0.6243094264986121,0.44655630435522903,-0.21832106758678,-0.04464447849288278,2,third,2498,Maplewood Elementary,Puyallup School District,47.1902166236271,-122.309174328238
321,2499,0.27524038461538464,0.2848557692307692,0.701863361101249,0.7454545369424109,0.308641963534885,0.5662650847438461,0.43333246025573685,-0.22303507982813767,-0.08501303932632594,2,third,2499,Pullman High School,Pullman School District,46.7461509976098,-117.186770518124
322,2501,0.607565011820331,0.16784869976359337,0.5198902710965629,0.5954198299897221,0.30219780634371096,0.38028170035675707,0.058423783587787416,-0.13884466290845043,-0.19965119445540597,0,first,2501,Lincoln Middle School,Clarkston School District,46.3925302149166,-117.078800039264
323,2503,0.4885057471264368,0.0,0.756756750487167,0.0,0.33333333333333304,0.0,-0.49015392844365546,-0.44219266248346434,-0.31177108398477005,3,fourth,2503,Port Townsend High School,Port Townsend School District,48.1169526551187,-122.770051861039
324,2505,0.6410256410256411,0.46438746438746437,0.526813904839017,0.515695032515076,0.5886075807255711,0.6,0.2383632670748867,0.10851252358488753,-0.2953858777044531,0,first,2505,Wide Hollow Elementary,West Valley School District (Yakima),46.5863790164377,-120.604516763607
325,2506,0.0,0.9479553903345725,0.0,0.14695751932251402,0.0,0.158256886272496,-0.20913682303855374,0.2443775103855495,0.8061078782295138,4,fifth,2506,Harrah Elementary School,Mount Adams School District,46.4045,-120.57211
326,2507,0.41324921135646686,0.0,0.431654688105266,0.0,0.46762589839210494,0.0,-0.5041272450268333,-0.4435547614637815,-0.14250995581135287,3,fourth,2507,Asotin Elementary,Asotin-Anatone School District,46.2654,-117.05952
327,2508,0.6366666666666667,0.6655555555555556,0.5698112899546701,0.567460332598005,0.242574257706208,0.237851671686262,0.02537913528112926,0.27598803877363326,-0.10096401864401898,1,second,2508,Prosser High School,Prosser School District,46.203659277818,-119.767235765293
328,2509,0.5432525951557093,0.0,0.4047619177370661,0.0,0.35374150957379996,0.0,-0.5757374790238743,-0.3624623661501534,-0.14875018981270588,3,fourth,2509,Hathaway Elementary,Washougal School District,45.5810353823955,-122.346401004743
329,2510,0.8738532110091743,0.9128440366972477,0.346704871060172,0.35549398406390703,0.28026692903057,0.291244254854805,-0.1539050048083321,0.6241270302750509,-0.07116436953653292,1,second,2510,Quincy Junior High,Quincy School District,47.2355711611886,-119.846154771467
330,2511,0.34977578475336324,0.18385650224215247,0.42857141689378403,0.543859632391679,0.260869573870769,0.40277779102325395,0.09751161114232226,-0.24675446064375187,0.033426092103674664,0,first,2511,South Whidbey Middle,South Whidbey School District,48.0052393653588,-122.41198789479
331,2514,0.4784688995215311,0.0,0.506944457689921,0.0,0.284722228844961,0.0,-0.5482430121031654,-0.4064996541631128,-0.13561413850147203,3,fourth,2514,Thorp Elem & Jr Sr High,Thorp School District,47.0725,-120.71794
332,2516,0.5636363636363636,0.0,0.33333333333333304,0.0,0.216666674613953,0.0,-0.6257264709024383,-0.3306110516721777,-0.051653836493411924,3,fourth,2516,Boistfort Elem,Boistfort School District,46.5495043530498,-123.133396554367
333,2517,0.6201780415430267,0.27002967359050445,0.388429754880044,0.32748536896287395,0.185123955967827,0.153846153846154,-0.2899750681021008,-0.050875361670478896,-0.04469894052059124,0,first,2517,Hilltop School,Ocean Beach School District,46.30912,-124.04149
334,2519,0.4348404255319149,0.4148936170212766,0.5630884978730799,0.596982755431381,0.545454545454545,0.591111094156901,0.34289410023989725,-0.037815335524060405,-0.18412462573709215,0,first,2519,Woodland Elementary,Puyallup School District,47.1549818882575,-122.326510978922
335,2520,0.4176829268292683,0.25,0.467741965255182,0.39655170287587105,0.453441266096439,0.370689634760836,0.020004447243714946,-0.1890454604902732,-0.1076651634604628,0,first,2520,Friday Harbor Elementary School,San Juan Island School District,48.54108,-123.06657
336,2521,0.19626168224299065,0.16199376947040497,0.458715594885436,0.5555555706932429,0.33333333333333304,0.36507935751052095,0.15006363130698935,-0.35697604358953655,0.06711940916070835,0,first,2521,Big Lake Elementary School,Sedro-Woolley School District,48.4017427241669,-122.240953520875
337,2522,0.6543624161073825,0.610738255033557,0.24418604651162804,0.161849701901261,0.216216202482829,0.18390805145789801,-0.3570694647325313,0.2586180216242113,0.0851749762221542,1,second,2522,La Conner Elementary,La Conner School District,48.39425,-122.52178
338,2523,0.2930930930930931,0.23603603603603604,0.659235684807545,0.7199999780273441,0.287539929093433,0.27407406700982,0.21430459510074065,-0.2646249655956708,-0.0708876590879971,0,first,2523,Arlington High School,Arlington School District,48.1665351649942,-122.118392812194
339,2525,0.5884476534296029,0.0,0.32867132657267606,0.0,0.34965032698490395,0.0,-0.6068561439097878,-0.3270308734674795,-0.12936011556170682,3,fourth,2525,Chattaroy Elementary,Riverside School District,47.8915886375042,-117.357886469101
340,2528,0.7369614512471655,0.6984126984126984,0.299126635917876,0.272479547973975,0.23580785240580301,0.220708442278279,-0.26018838898516783,0.374979771405941,0.012420390331032446,1,second,2528,Edison Elementary School - Walla Walla,Walla Walla Public Schools,46.0677985578102,-118.310757096437
341,2529,0.8326771653543307,0.8405511811023622,0.453333320617676,0.4699828727285829,0.410981720300296,0.431740638595962,0.055372966281728386,0.5327894555988525,-0.19186737895661157,1,second,2529,Roosevelt Elementary School,Yakima School District,46.59931,-120.530579582794
342,2530,0.5913555992141454,0.656188605108055,0.580508509506889,0.5717212935988231,0.6505263366868299,0.638211366606922,0.36949431325274457,0.2347739293531858,-0.28388817781402403,0,first,2530,Moxee Elementary,East Valley School District (Yakima),46.5472,-120.33028
343,2531,0.9184100418410042,0.9707112970711297,0.357541895971687,0.356143099632515,0.38650792439778603,0.388208260453923,-0.07564773111016422,0.6913707440026794,-0.14337015303832346,1,second,2531,Granger Middle School,Granger School District,46.3461149653141,-120.188468526162
344,2532,0.0,0.9745762711864406,0.0,0.351648354757784,0.0,0.0,-0.16704663909143558,0.2719103687500106,0.8095645553754305,4,fifth,2532,White Swan High School,Mount Adams School District,46.37505,-120.70648
345,2539,0.7041036717062635,0.45788336933045354,0.36105034028269395,0.35168194552080295,0.33698030924992195,0.27217124798976,-0.17315662686379477,0.14991551537340966,-0.1109123033479265,1,second,2539,Grainger Elementary,Okanogan School District,48.35941,-119.63271
346,2542,0.44221105527638194,0.0,0.5612903087667571,0.0,0.39354838971664896,0.0,-0.5025194972112363,-0.4419931975155242,-0.1992590892070152,3,fourth,2542,Willapa Valley Middle-High,Willapa Valley School District,46.62383,-123.64888
347,2543,0.6246498599439776,0.2773109243697479,0.48299318430375104,0.50877194655569,0.436860092654182,0.46666666666666706,0.08736342247219185,-0.0451283044414993,-0.22818873231137884,0,first,2543,Roy Elementary,Bethel School District,46.9525,-122.48184
348,2545,0.5024630541871922,0.5615763546798029,0.49264708666653,0.5826271213152329,0.49632354333326506,0.6098081384527261,0.32239764624184847,0.13364140504021915,-0.12513799674571968,0,first,2545,Silver Lake Elementary - Everett,Everett School District,47.8810583333333,-122.206585529533
349,2546,0.2545871559633027,0.22018348623853212,0.420382175819304,0.434782607343562,0.41401273676423295,0.347826104533695,0.061136746813769155,-0.2880606242453296,0.03002002757731118,0,first,2546,Maltby Elementary,Monroe School District,47.8047228851276,-122.102433282049
350,2549,0.0,0.9608938547486033,0.0,0.20361991653165898,0.0,0.130630634926461,-0.1868446967497722,0.2575391664239682,0.8083304497246042,4,fifth,2549,Wellpinit Elementary School,Wellpinit School District,47.88824,-117.98299
351,2552,0.40115440115440115,0.2683982683982684,0.520833313465118,0.670682746243764,0.49350650315744,0.686792447452403,0.41530583344499244,-0.15599897507006505,-0.14874042293497314,2,third,2552,Michael T Simmons Elementary,Tumwater School District,47.0053179687754,-122.910596867755
352,2553,0.3285968028419183,0.29040852575488457,0.717391319220819,0.7404579645853421,0.297071131209725,0.32432431763676195,0.2691249770048653,-0.20596772339393027,-0.11871131738473373,0,first,2553,Bellingham High School,Bellingham School District,48.7570659323615,-122.474883873465
353,2554,0.42323651452282157,0.3381742738589212,0.576923055761665,0.5957446484719,0.30379746101965005,0.29166666666666696,0.10548083719344462,-0.10828330446949658,-0.08346675665981027,0,first,2554,Meridian High School,Meridian School District,48.8552721314768,-122.490979159604
354,2558,0.2801556420233463,0.11413748378728923,0.408227838245154,0.513513539636806,0.352380952380952,0.39189191488039,0.09739212127285114,-0.3478914340871532,0.026352505628455546,0,first,2558,La Center Elementary,La Center School District,45.87035,-122.63595
355,2560,0.3776435045317221,0.1268882175226586,0.467391303671781,0.0,0.234972672384293,0.0,-0.5130290468660046,-0.3446563904186593,0.0020250734084066805,3,fourth,2560,Toutle Lake High School,Toutle Lake School District,46.3234981845173,-122.738237814058
356,2561,0.40784313725490196,0.16470588235294117,0.530821917002902,0.679487155033992,0.31615119619467796,0.39743588520930395,0.19275372070882762,-0.24225642054952012,-0.09492005250825276,0,first,2561,Kalama Middle School,Kalama School District,46.007794000822,-122.835763811506
357,2562,0.0,0.9515738498789347,0.0,0.16034985622150502,0.0,0.188311688311688,-0.181802634124828,0.25004151356059345,0.8067058974866768,4,fifth,2562,Bridgeport Elementary,Bridgeport School District,48.00585,-119.65304
358,2563,0.8246445497630331,0.7156398104265402,0.373913047588615,0.365079365079365,0.310043649463782,0.28191487775123103,-0.15812810339402983,0.42860422884722793,-0.1180349178425656,1,second,2563,Rock Island Elementary,Eastmont School District,47.3770581498052,-120.15599310752
359,2564,0.7488151658767772,0.8909952606635071,0.330337078651685,0.37978865709974796,0.25784753363228696,0.31200528082925,-0.09673829917425658,0.5473138542345385,0.019123536512913156,1,second,2564,Showalter Middle School,Tukwila School District,47.4742221802545,-122.27423587096
360,2565,0.4567901234567901,0.6278659611992945,0.3788546298814221,0.524528272390451,0.407489008882128,0.51984877183907,0.21456798174520297,0.17907201462976158,0.02900437891544884,0,first,2565,Meridian Elementary School,Kent School District,47.3717300431751,-122.15506263851
361,2569,0.4823943661971831,0.0,0.411483259483347,0.0,0.315789485211878,0.0,-0.5625523764084125,-0.39257288148898256,-0.09742343201389984,3,fourth,2569,Kittitas Elementary School,Kittitas School District,46.98374,-120.41754
362,2570,0.415,0.145,0.47963800834683396,0.387096786102073,0.38288289147454296,0.322580647394139,-0.043883483375867546,-0.27728382406185215,-0.10237321168131433,0,first,2570,Walter Strom Middle School,Cle Elum-Roslyn School District,47.2046142424078,-120.972725090272
363,2572,0.6925795053003534,0.0,0.384615382010903,0.0,0.415929203539823,0.0,-0.615324189929245,-0.28567108519248213,-0.2573079980471602,3,fourth,2572,Mossyrock Elementary School,Mossyrock School District,46.5316,-122.48531
364,2575,0.38551859099804303,0.4383561643835616,0.516209456666506,0.5994550491986801,0.369077283176135,0.421195671272188,0.21576571314666854,-0.03336226248941047,-0.034484603188187496,0,first,2575,Edgemont Jr High,Puyallup School District,47.2365440191077,-122.282694231246
365,2576,0.524869109947644,0.5850785340314136,0.48639457079829,0.541218624320081,0.495741043331503,0.532258064516129,0.2441783358429344,0.15852147670798003,-0.12848361234480318,0,first,2576,Clover Creek Elementary,Bethel School District,47.1043258064516,-122.380738531614
366,2577,0.6764705882352942,0.16911764705882354,0.38509314673066797,0.0,0.25856697225124997,0.0,-0.6150038064202913,-0.14201270142087535,-0.13116548183683327,3,fourth,2577,Concrete Elementary,Concrete School District,48.5314843639687,-121.759287083742
367,2578,0.1932059447983015,0.0,0.492890995517713,0.0,0.42857142857142894,0.0,-0.4283074875771257,-0.5654363324486779,-0.02691437451544884,3,fourth,2578,Conway School,Conway School District,48.3408032086874,-122.320586840848
368,2579,0.6666666666666666,0.5818181818181818,0.33002481692576097,0.244067790298002,0.36069650792363894,0.300341311258604,-0.19473396505567084,0.22974668688394106,-0.05171399482020158,1,second,2579,Lincoln Elementary School,Mount Vernon School District,48.4155684931394,-122.327765829476
369,2580,0.38223938223938225,0.0,0.600000014305115,0.0,0.267241362300696,0.0,-0.5015977631272429,-0.46965448444697916,-0.12364408704625927,3,fourth,2580,Granite Falls High School,Granite Falls School District,48.088770941458,-121.987491847836
370,2581,0.25232198142414863,0.19272445820433437,0.628571464071469,0.6511627829609979,0.26956521804030803,0.38805970467924106,0.23415295872612654,-0.31439057436486567,-0.02881812054173268,2,third,2581,Stanwood High School,Stanwood-Camano School District,48.2429208224503,-122.332992962488
371,2584,0.46277372262773725,0.34744525547445254,0.324675324675325,0.268722484394443,0.265658756055358,0.207468865185849,-0.22810934872725874,-0.06724743927099758,0.06618751035910428,0,first,2584,Irene Reither Elementary School,Meridian School District,48.8626431626254,-122.439535971603
372,2585,0.5423728813559322,0.3516949152542373,0.410628028537916,0.36,0.367149767668351,0.37096774565689794,-0.05698997327213045,-0.026633389379340962,-0.08252496544213823,0,first,2585,Acme Elementary,Mount Baker School District,48.7181722850394,-122.20870494608
373,2587,0.3721461187214612,0.0,0.6000000199027691,0.0,0.49339207026249104,0.0,-0.450901028914168,-0.4922494268099431,-0.22902025037132911,3,fourth,2587,Franklin Elementary,Pullman School District,46.7167212842485,-117.169615151593
374,2588,0.26436781609195403,0.0,0.50632908962759,0.0,0.455696191529475,0.0,-0.44298113567364117,-0.5320854226911361,-0.09089132328978891,3,fourth,2588,Colton School,Colton School District,46.5678015862018,-117.130220408696
375,2591,0.4804177545691906,0.0,0.40449439069114396,0.0,0.11764705882352902,0.0,-0.6048873864339763,-0.3774247911037165,0.005491143368217764,3,fourth,2591,Naches Valley High School,Naches Valley School District,46.73215,-120.70472
376,2592,0.9609483960948396,0.9665271966527197,0.254132239416839,0.257668711656442,0.316326548247872,0.327951561676193,-0.22609510139421318,0.7206453146136063,-0.07328273559705387,1,second,2592,Adams Elementary School,Yakima School District,46.595391439546,-120.490964929248
377,2594,0.8134715025906736,0.9430051813471503,0.531531514348211,0.510638287511008,0.504504487321183,0.468085107030562,0.1623799469238789,0.5937523152816293,-0.24906716161643172,1,second,2594,Neah Bay Elementary School,Cape Flattery School District,48.36782,-124.62336
378,2596,0.28187919463087246,0.0,0.33333333333333304,0.0,0.41176470340742,0.0,-0.4933060664507329,-0.49371702409033097,0.021463136162200174,3,fourth,2596,Rose Valley Elementary,Kelso School District,46.0978334209914,-122.826416939212
379,2597,0.34379905808477235,0.631083202511774,0.458452701110562,0.637992817868469,0.48424066616286404,0.684587827292822,0.4567123306975009,0.12201698104305235,0.011329665697582222,2,third,2597,Kennydale Elementary School,Renton School District,47.516777129043,-122.196448539269
380,2605,0.7887323943661971,0.0,0.0,0.0,0.0,0.0,-0.8125258960652895,-0.1459455748971975,0.11493930989959165,3,fourth,2605,Wishram High And Elementary Schl,Wishram School District,45.66121,-120.96669
381,2607,0.5171428571428571,0.0,0.44405591887211504,0.0,0.43859650461297295,0.0,-0.5414185025283459,-0.38854132712876993,-0.19787169266418056,3,fourth,2607,Custer Elem,Ferndale School District,48.9194956023171,-122.638163671177
382,2608,0.0,0.9800995024875622,0.0,0.359999990446671,0.0,0.32173912853104,0.032520242706128945,0.2954490698342753,0.810220996567044,4,fifth,2608,Garfield Elementary School,Toppenish School District,46.3774647678478,-120.318518716168
383,2610,0.49328859060402686,0.348993288590604,0.373493975903614,0.386363617152222,0.33999999725341806,0.352272708800214,-0.048924188495230544,-0.04627511171631502,-0.01891108662997267,0,first,2610,Hough Elementary School,Vancouver School District,45.6359186448201,-122.674985871924
384,2613,0.7527910685805422,0.5103668261562998,0.36554620676934396,0.39320388349514596,0.279411747734911,0.300813014332841,-0.14730739012966765,0.22733149461296298,-0.10290177798947775,1,second,2613,West Hills S.T.E.M. Academy,Bremerton School District,47.55735,-122.667596796019
385,2615,0.29380053908355797,0.4474393530997305,0.6808510638297869,0.767361084620158,0.36879433976843,0.4249291876542561,0.3918372435389802,-0.0864961803631467,-0.07591637118747614,2,third,2615,Central Kitsap High School,Central Kitsap School District,47.6505166809253,-122.699285632968
386,2620,0.5,0.22826086956521738,0.6038961188550711,0.0,0.559210524829801,0.0,-0.4400560299468094,-0.2414201402141419,-0.2876239087248302,3,fourth,2620,Lyman Elementary School,Sedro-Woolley School District,48.52581,-122.0601
387,2621,0.3305084745762712,0.3361581920903955,0.532544390718909,0.635513978208953,0.550295870409539,0.641509439054865,0.4137670001265903,-0.14815740129829225,-0.12485220942869513,2,third,2621,McLane Elementary School,Olympia School District,47.0446337117949,-122.976253341508
388,2623,0.7461139896373057,0.6632124352331606,0.0,0.46296294530232707,0.0,0.194805199630668,-0.2717205170502684,0.42527087797874025,0.28727447681143353,1,second,2623,Manson High School,Manson School District,47.9002,-120.14616
389,2624,0.8746518105849582,0.40947075208913647,0.348837209302326,0.32994924167494605,0.26744186046511603,0.25,-0.28105142596559346,0.20382119288728304,-0.18282317678179613,1,second,2624,Wallace Elementary,Kelso School District,46.1350194905771,-122.912290128098
390,2625,0.33568904593639576,0.0,0.5675675821966121,0.0,0.16393441719510402,0.0,-0.5147810490387432,-0.48140478859892216,-0.02579734842129225,3,fourth,2625,Coupeville High School,Coupeville School District,48.20736875,-122.685904230098
